id,description,vendor,cwe_category,cwe_explanation,cause,impact,published,cvss_score,severity,source,description_without_punct,description_normalized,explanation
CVE-2018-11073,RSA Authentication Manager versions prior to 8.3 P3 contain a stored cross-site scripting vulnerability in the Operations Console. A malicious Operations Console administrator could exploit this vulnerability to store arbitrary HTML or JavaScript code through the web interface. When other Operations,Opera Browser,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Lack of proper input validation and sanitization in the Operations Console web interface allows a malicious administrator to inject arbitrary HTML or JavaScript code.,"A malicious administrator can inject arbitrary HTML or JavaScript code, potentially allowing them to steal session cookies, redirect users to malicious websites, or perform other attacks against other Operations Console users.",2018-09-28T18:29:00.503,,,nvd,rsa authentication manager versions prior to 83 p3 contain a stored crosssite scripting vulnerability in the operations console a malicious operations console administrator could exploit this vulnerability to store arbitrary html or javascript code through the web interface when other operations,RSA Authentication Manager versions prior to 8.3 P3 contain a stored cross-site scripting vulnerability in the Operations Console. A malicious Operations Console administrator could exploit this vulnerability to store arbitrary HTML or JavaScript code through the web interface. When other Operations,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2018-12381,Manually dragging and dropping an Outlook email message into the browser will trigger a page navigation when the message's mail columns are incorrectly interpreted as a URL. *Note: this issue only affects Windows operating systems with Outlook installed. Other operating systems are not affected.*. T,Opera Browser,CWE-697,Drive-by-download,Incorrect interpretation of Outlook email message mail columns as a URL when dragged and dropped into a browser.,Page navigation to a potentially malicious URL.,2018-10-18T13:29:05.523,,,nvd,manually dragging and dropping an outlook email message into the browser will trigger a page navigation when the messages mail columns are incorrectly interpreted as a url note this issue only affects windows operating systems with outlook installed other operating systems are not affected t,Manually dragging and dropping an Outlook email message into the browser will trigger a page navigation when the message's mail columns are incorrectly interpreted as a URL. *Note: this issue only affects Windows operating systems with Outlook installed. Other operating systems are not affected.*. T,Drive-by-download
CVE-2018-5740,"""deny-answer-aliases"" is a little-used feature intended to help recursive server operators protect end users against DNS rebinding attacks, a potential method of circumventing the security model used by client browsers. However, a defect in this feature makes it easy, when the feature is in use, to ",Opera Browser,CWE-20,Improper Input Validation,"A defect in the ""deny-answer-aliases"" feature allows easy circumvention of its intended protection against DNS rebinding attacks.","Compromised security model of client browsers, potentially allowing DNS rebinding attacks to succeed.",2019-01-16T20:29:01.017,7.5,HIGH,nvd,denyansweraliases is a littleused feature intended to help recursive server operators protect end users against dns rebinding attacks a potential method of circumventing the security model used by client browsers however a defect in this feature makes it easy when the feature is in use to,"""deny-answer-aliases"" is a little-used feature intended to help recursive server operators protect end users against DNS rebinding attacks, a potential method of circumventing the security model used by client browsers. However, a defect in this feature makes it easy, when the feature is in use, to ",Improper Input Validation
CVE-2019-3776,"Pivotal Operations Manager, 2.1.x versions prior to 2.1.20, 2.2.x versions prior to 2.2.16, 2.3.x versions prior to 2.3.10, 2.4.x versions prior to 2.4.3, contains a reflected cross site scripting vulnerability. A remote user that is able to convince an Operations Manager user to interact with malic",Opera Browser,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Reflected Cross Site Scripting vulnerability in Pivotal Operations Manager due to improper neutralization of user-supplied input.,"Remote attackers could convince a user to interact with malicious links/scripts resulting in session hijacking, data theft, or other attacks.",2019-03-07T18:29:00.413,,,nvd,pivotal operations manager 21x versions prior to 2120 22x versions prior to 2216 23x versions prior to 2310 24x versions prior to 243 contains a reflected cross site scripting vulnerability a remote user that is able to convince an operations manager user to interact with malic,"Pivotal Operations Manager, 2.1.x versions prior to 2.1.20, 2.2.x versions prior to 2.2.16, 2.3.x versions prior to 2.3.10, 2.4.x versions prior to 2.4.3, contains a reflected cross site scripting vulnerability. A remote user that is able to convince an Operations Manager user to interact with malic",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2019-3754,"Dell EMC Unity Operating Environment versions prior to 5.0.0.0.5.116, Dell EMC UnityVSA versions prior to 5.0.0.0.5.116 and Dell EMC VNXe3200 versions prior to 3.1.10.9946299 contain a reflected cross-site scripting vulnerability on the cas/logout page. A remote unauthenticated attacker could potent",Opera Browser,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Reflected Cross-Site Scripting (XSS) vulnerability in the cas/logout page of Dell EMC Unity Operating Environment, Dell EMC UnityVSA, and Dell EMC VNXe3200 versions prior to specified versions.","A remote, unauthenticated attacker could potentially exploit this vulnerability.",2019-09-03T17:15:11.273,,,nvd,dell emc unity operating environment versions prior to 50005116 dell emc unityvsa versions prior to 50005116 and dell emc vnxe3200 versions prior to 31109946299 contain a reflected crosssite scripting vulnerability on the caslogout page a remote unauthenticated attacker could potent,"Dell EMC Unity Operating Environment versions prior to 5.0.0.0.5.116, Dell EMC UnityVSA versions prior to 5.0.0.0.5.116 and Dell EMC VNXe3200 versions prior to 3.1.10.9946299 contain a reflected cross-site scripting vulnerability on the cas/logout page. A remote unauthenticated attacker could potent",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2019-3424,"authentication issues vulnerability, which exists in V2.1.14 and below versions of C520V21 smart camera devices. An attacker can automatically obtain access to web services from the authorized browser of the same computer and perform operations.",Opera Browser,CWE-287,Improper Authentication,Insufficient authentication mechanisms in the C520V21 smart camera's web services allow an attacker to automatically gain access from an authorized browser on the same computer.,Unauthorized access to web services and the ability to perform operations on the device.,2019-11-18T19:15:13.310,8.2,HIGH,nvd,authentication issues vulnerability which exists in v2114 and below versions of c520v21 smart camera devices an attacker can automatically obtain access to web services from the authorized browser of the same computer and perform operations,"authentication issues vulnerability, which exists in V2.1.14 and below versions of C520V21 smart camera devices. An attacker can automatically obtain access to web services from the authorized browser of the same computer and perform operations.",Improper Authentication
CVE-2020-12402,"During RSA key generation, bignum implementations used a variation of the Binary Extended Euclidean Algorithm which entailed significantly input-dependent flow. This allowed an attacker able to perform electromagnetic-based side channel attacks to record traces leading to the recovery of the secret ",Opera Browser,CWE-200,Information Leak,"Input-dependent flow in the Binary Extended Euclidean Algorithm used during RSA key generation, making it vulnerable to electromagnetic side-channel attacks.",Recovery of the secret RSA key by an attacker performing electromagnetic-based side-channel attacks.,2020-07-09T15:15:10.820,4.4,MEDIUM,nvd,during rsa key generation bignum implementations used a variation of the binary extended euclidean algorithm which entailed significantly inputdependent flow this allowed an attacker able to perform electromagneticbased side channel attacks to record traces leading to the recovery of the secret,"During RSA key generation, bignum implementations used a variation of the Binary Extended Euclidean Algorithm which entailed significantly input-dependent flow. This allowed an attacker able to perform electromagnetic-based side channel attacks to record traces leading to the recovery of the secret ",Information Leak
CVE-2020-14511,Malicious operation of the crafted web browser cookie may cause a stack-based buffer overflow in the system web server on the EDR-G902 and EDR-G903 Series Routers (versions prior to 5.4).,Opera Browser,CWE-787,Out-of-bounds Write,Malicious operation of a crafted web browser cookie causing a stack-based buffer overflow.,System web server on EDR-G902 and EDR-G903 Series Routers (versions prior to 5.4) may be compromised.,2020-07-15T13:15:10.193,9.8,CRITICAL,nvd,malicious operation of the crafted web browser cookie may cause a stackbased buffer overflow in the system web server on the edrg902 and edrg903 series routers versions prior to 54,Malicious operation of the crafted web browser cookie may cause a stack-based buffer overflow in the system web server on the EDR-G902 and EDR-G903 Series Routers (versions prior to 5.4).,Out-of-bounds Write
CVE-2020-27523,"Solstice-Pod up to 5.0.2 WEBRTC server mishandles the format-string specifiers %x; %p; %c and %s in the screen_key, display_name, browser_name, and operation_system parameter during the authentication process. This may crash the server and force Solstice-Pod to reboot, which leads to a denial of ser",Opera Browser,CWE-134,"Uncontrolled format string vulnerability.  Improper handling of format string specifiers can lead to unexpected behavior, crashes, or information disclosure.","The Solstice-Pod WEBRTC server does not properly sanitize or validate the format string specifiers (%x, %p, %c, %s) within the screen_key, display_name, browser_name, and operation_system parameters during authentication.",A denial-of-service condition due to server crashes and reboots.,2020-11-11T15:15:11.293,7.5,HIGH,nvd,solsticepod up to 502 webrtc server mishandles the formatstring specifiers x p c and s in the screen_key display_name browser_name and operation_system parameter during the authentication process this may crash the server and force solsticepod to reboot which leads to a denial of ser,"Solstice-Pod up to 5.0.2 WEBRTC server mishandles the format-string specifiers %x; %p; %c and %s in the screen_key, display_name, browser_name, and operation_system parameter during the authentication process. This may crash the server and force Solstice-Pod to reboot, which leads to a denial of ser","Uncontrolled format string vulnerability.  Improper handling of format string specifiers can lead to unexpected behavior, crashes, or information disclosure."
CVE-2020-6157,Opera Touch for iOS before version 2.4.5 is vulnerable to an address bar spoofing attack. The vulnerability allows a malicious page to trick the browser into showing an address of a different page. This may allow the malicious page to impersonate another page and trick a user into providing sensitiv,Opera Browser,CWE-20,Improper Input Validation,"Lack of proper validation of the address bar input, allowing a malicious page to manipulate the displayed URL.","Address bar spoofing, allowing a malicious website to impersonate a legitimate one, potentially tricking users into providing sensitive information.",2020-11-13T20:15:17.177,4.3,MEDIUM,nvd,opera touch for ios before version 245 is vulnerable to an address bar spoofing attack the vulnerability allows a malicious page to trick the browser into showing an address of a different page this may allow the malicious page to impersonate another page and trick a user into providing sensitiv,Opera Touch for iOS before version 2.4.5 is vulnerable to an address bar spoofing attack. The vulnerability allows a malicious page to trick the browser into showing an address of a different page. This may allow the malicious page to impersonate another page and trick a user into providing sensitiv,Improper Input Validation
CVE-2020-28210,A CWE-79 Improper Neutralization of Input During Web Page Generation (Cross-site Scripting) vulnerability exists in EcoStruxure Building Operation WebStation V2.0 - V3.1 that could cause an attacker to inject HTML and JavaScript code into the user's browser.,Opera Browser,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Improper neutralization of user-supplied input in the EcoStruxure Building Operation WebStation web application.,"An attacker could inject HTML and JavaScript code into the user's browser, potentially allowing them to steal session cookies, execute arbitrary code, or perform other malicious actions.",2020-11-19T21:15:12.277,6.1,MEDIUM,nvd,a cwe79 improper neutralization of input during web page generation crosssite scripting vulnerability exists in ecostruxure building operation webstation v20  v31 that could cause an attacker to inject html and javascript code into the users browser,A CWE-79 Improper Neutralization of Input During Web Page Generation (Cross-site Scripting) vulnerability exists in EcoStruxure Building Operation WebStation V2.0 - V3.1 that could cause an attacker to inject HTML and JavaScript code into the user's browser.,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2020-26964,"If the Remote Debugging via USB feature was enabled in Firefox for Android on an Android version prior to Android 6.0, untrusted apps could have connected to the feature and operated with the privileges of the browser to read and interact with web content. The feature was implemented as a unix domai",Opera Browser,CWE-200,Information Exposure,"The Remote Debugging via USB feature in Firefox for Android, when enabled on Android versions prior to 6.0, allowed untrusted apps to connect and operate with browser privileges.",Untrusted apps could read and interact with web content within the browser.,2020-12-09T01:15:13.473,6.8,MEDIUM,nvd,if the remote debugging via usb feature was enabled in firefox for android on an android version prior to android 60 untrusted apps could have connected to the feature and operated with the privileges of the browser to read and interact with web content the feature was implemented as a unix domai,"If the Remote Debugging via USB feature was enabled in Firefox for Android on an Android version prior to Android 6.0, untrusted apps could have connected to the feature and operated with the privileges of the browser to read and interact with web content. The feature was implemented as a unix domai",Information Exposure
CVE-2021-29486,cumulative-distribution-function is an open source npm library used which calculates statistical cumulative distribution function from data array of x values. In versions prior to 2.0.0 apps using this library on improper data may crash or go into an infinite-loop. In the case of a nodejs server-app,Opera Browser,CWE-835,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"The cumulative-distribution-function library in versions prior to 2.0.0 does not properly handle improper data, leading to crashes or infinite loops.","Applications using this library may crash or enter an infinite loop, resulting in denial of service (DoS). In the context of a Node.js server application, this could lead to service unavailability.",2021-04-30T18:15:07.530,7.5,HIGH,nvd,cumulativedistributionfunction is an open source npm library used which calculates statistical cumulative distribution function from data array of x values in versions prior to 200 apps using this library on improper data may crash or go into an infiniteloop in the case of a nodejs serverapp,cumulative-distribution-function is an open source npm library used which calculates statistical cumulative distribution function from data array of x values. In versions prior to 2.0.0 apps using this library on improper data may crash or go into an infinite-loop. In the case of a nodejs server-app,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2021-32677,FastAPI is a web framework for building APIs with Python 3.6+ based on standard Python type hints. FastAPI versions lower than 0.65.2 that used cookies for authentication in path operations that received JSON payloads sent by browsers were vulnerable to a Cross-Site Request Forgery (CSRF) attack. In,Opera Browser,CWE-352,Cross-Site Request Forgery (CSRF),"FastAPI versions lower than 0.65.2 improperly handled cookies for authentication in path operations receiving JSON payloads from browsers, making them vulnerable to CSRF attacks.",Attackers could potentially perform unauthorized actions on behalf of authenticated users.,2021-06-09T18:15:08.553,8.2,HIGH,nvd,fastapi is a web framework for building apis with python 36 based on standard python type hints fastapi versions lower than 0652 that used cookies for authentication in path operations that received json payloads sent by browsers were vulnerable to a crosssite request forgery csrf attack in,FastAPI is a web framework for building APIs with Python 3.6+ based on standard Python type hints. FastAPI versions lower than 0.65.2 that used cookies for authentication in path operations that received JSON payloads sent by browsers were vulnerable to a Cross-Site Request Forgery (CSRF) attack. In,Cross-Site Request Forgery (CSRF)
CVE-2021-29973,Password autofill was enabled without user interaction on insecure websites on Firefox for Android. This was corrected to require user interaction with the page before a user's password would be entered by the browser's autofill functionality *This bug only affects Firefox for Android. Other operati,Opera Browser,CWE-200,Information Exposure through an insecure interaction,Password autofill was enabled without user interaction on insecure websites.,Unauthorized access to user passwords on insecure websites.,2021-08-05T20:15:08.657,8.8,HIGH,nvd,password autofill was enabled without user interaction on insecure websites on firefox for android this was corrected to require user interaction with the page before a users password would be entered by the browsers autofill functionality this bug only affects firefox for android other operati,Password autofill was enabled without user interaction on insecure websites on Firefox for Android. This was corrected to require user interaction with the page before a user's password would be entered by the browser's autofill functionality *This bug only affects Firefox for Android. Other operati,Information Exposure through an insecure interaction
CVE-2021-33673,"Under certain conditions, SAP Contact Center - version 700,does not sufficiently encode user-controlled inputs and persists in them. This allows an attacker to exploit a Stored Cross-Site Scripting (XSS) vulnerability when a user browses through the employee directory and to execute arbitrary code o",Opera Browser,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Insufficient encoding of user-controlled inputs persisted in SAP Contact Center version 700.,"Allows an attacker to exploit a Stored Cross-Site Scripting (XSS) vulnerability, enabling execution of arbitrary code when a user browses the employee directory.",2021-09-14T12:15:08.867,6.1,MEDIUM,nvd,under certain conditions sap contact center  version 700does not sufficiently encode usercontrolled inputs and persists in them this allows an attacker to exploit a stored crosssite scripting xss vulnerability when a user browses through the employee directory and to execute arbitrary code o,"Under certain conditions, SAP Contact Center - version 700,does not sufficiently encode user-controlled inputs and persists in them. This allows an attacker to exploit a Stored Cross-Site Scripting (XSS) vulnerability when a user browses through the employee directory and to execute arbitrary code o",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2021-40444,"<p>Microsoft is investigating reports of a remote code execution vulnerability in MSHTML that affects Microsoft Windows. Microsoft is aware of targeted attacks that attempt to exploit this vulnerability by using specially-crafted Microsoft Office documents.</p>
<p>An attacker could craft a malicious",Opera Browser,CWE-787,Out-of-bounds Write,"A specially-crafted Microsoft Office document exploits a vulnerability in MSHTML, leading to an out-of-bounds write.",Remote code execution on affected Microsoft Windows systems.,2021-09-15T12:15:16.467,8.8,HIGH,nvd,"pmicrosoft is investigating reports of a remote code execution vulnerability in mshtml that affects microsoft windows microsoft is aware of targeted attacks that attempt to exploit this vulnerability by using speciallycrafted microsoft office documentsp
pan attacker could craft a malicious","<p>Microsoft is investigating reports of a remote code execution vulnerability in MSHTML that affects Microsoft Windows. Microsoft is aware of targeted attacks that attempt to exploit this vulnerability by using specially-crafted Microsoft Office documents.</p>
<p>An attacker could craft a malicious",Out-of-bounds Write
CVE-2021-41249,"GraphQL Playground is a GraphQL IDE for development of graphQL focused applications. All versions of graphql-playground-react older than graphql-playground-react@1.7.28 are vulnerable to compromised HTTP schema introspection responses or schema prop values with malicious GraphQL type names, exposing",Opera Browser,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Malicious GraphQL type names in compromised HTTP schema introspection responses or schema prop values are not properly neutralized, allowing attackers to inject malicious scripts.","Cross-site scripting (XSS) attacks, leading to unauthorized access, data theft, and session hijacking.",2021-11-04T20:15:08.597,7.1,HIGH,nvd,graphql playground is a graphql ide for development of graphql focused applications all versions of graphqlplaygroundreact older than graphqlplaygroundreact1728 are vulnerable to compromised http schema introspection responses or schema prop values with malicious graphql type names exposing,"GraphQL Playground is a GraphQL IDE for development of graphQL focused applications. All versions of graphql-playground-react older than graphql-playground-react@1.7.28 are vulnerable to compromised HTTP schema introspection responses or schema prop values with malicious GraphQL type names, exposing",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2021-20851,Cross-site request forgery (CSRF) vulnerability in Browser and Operating System Finder versions prior to 1.2 allows a remote unauthenticated attacker to hijack the authentication of an administrator via unspecified vectors.,Opera Browser,CWE-352,Cross-Site Request Forgery (CSRF),"Lack of sufficient protection against CSRF attacks, allowing an attacker to manipulate the administrator's session.","Hijacking of an administrator's authentication, potentially leading to unauthorized access and modification of system resources.",2021-12-01T03:15:06.663,8.8,HIGH,nvd,crosssite request forgery csrf vulnerability in browser and operating system finder versions prior to 12 allows a remote unauthenticated attacker to hijack the authentication of an administrator via unspecified vectors,Cross-site request forgery (CSRF) vulnerability in Browser and Operating System Finder versions prior to 1.2 allows a remote unauthenticated attacker to hijack the authentication of an administrator via unspecified vectors.,Cross-Site Request Forgery (CSRF)
CVE-2021-44458,Linux users running Lens 5.2.6 and earlier could be compromised by visiting a malicious website. The malicious website could make websocket connections from the victim's browser to Lens and so operate the local terminal feature. This would allow the attacker to execute arbitrary commands as the Lens,Opera Browser,CWE-94,Improper Control of Resources and/or Lack of Resource Cleanup can lead to command injection vulnerabilities.,"Lens versions 5.2.6 and earlier allowed malicious websites to establish websocket connections, enabling unauthorized execution of commands via the local terminal feature.","Arbitrary command execution as the Lens user, potentially leading to system compromise.",2022-01-10T16:15:09.673,8.3,HIGH,nvd,linux users running lens 526 and earlier could be compromised by visiting a malicious website the malicious website could make websocket connections from the victims browser to lens and so operate the local terminal feature this would allow the attacker to execute arbitrary commands as the lens,Linux users running Lens 5.2.6 and earlier could be compromised by visiting a malicious website. The malicious website could make websocket connections from the victim's browser to Lens and so operate the local terminal feature. This would allow the attacker to execute arbitrary commands as the Lens,Improper Control of Resources and/or Lack of Resource Cleanup can lead to command injection vulnerabilities.
CVE-2022-28795,"A vulnerability within the Avira Password Manager Browser Extensions provided a potential loophole where, if a user visited a page crafted by an attacker, the discovered vulnerability could trigger the Password Manager Extension to fill in the password field automatically. An attacker could then acc",Opera Browser,CWE-200,Information Exposure through an automated password filling function triggered by a malicious website.,A flaw in the Avira Password Manager Browser Extension's logic allows it to be tricked into automatically filling in password fields on attacker-crafted web pages.,Compromise of user credentials by attackers who can craft malicious web pages that trigger the automatic password filling functionality.,2022-04-12T17:15:10.940,6.5,MEDIUM,nvd,a vulnerability within the avira password manager browser extensions provided a potential loophole where if a user visited a page crafted by an attacker the discovered vulnerability could trigger the password manager extension to fill in the password field automatically an attacker could then acc,"A vulnerability within the Avira Password Manager Browser Extensions provided a potential loophole where, if a user visited a page crafted by an attacker, the discovered vulnerability could trigger the Password Manager Extension to fill in the password field automatically. An attacker could then acc",Information Exposure through an automated password filling function triggered by a malicious website.
CVE-2020-14116,An intent redirection vulnerability in the Mi Browser product. This vulnerability is caused by the Mi Browser does not verify the validity of the incoming data. Attackers can perform sensitive operations by exploiting this.,Opera Browser,CWE-601,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Mi Browser does not verify the validity of incoming data.,Attackers can perform sensitive operations.,2022-04-21T18:15:08.443,7.5,HIGH,nvd,an intent redirection vulnerability in the mi browser product this vulnerability is caused by the mi browser does not verify the validity of the incoming data attackers can perform sensitive operations by exploiting this,An intent redirection vulnerability in the Mi Browser product. This vulnerability is caused by the Mi Browser does not verify the validity of the incoming data. Attackers can perform sensitive operations by exploiting this.,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2022-22484,"IBM Spectrum Protect Operations Center 8.1.12 and 8.1.13 could allow a local attacker to obtain sensitive information, caused by plain text user account passwords potentially being stored in the browser's application command history. By accessing browser history, an attacker could exploit this vulne",Opera Browser,CWE-259,Use of Hard-coded Credentials,Plain text user account passwords are potentially stored in the browser's application command history.,A local attacker could obtain sensitive information.,2022-05-17T16:15:09.067,5.5,MEDIUM,nvd,ibm spectrum protect operations center 8112 and 8113 could allow a local attacker to obtain sensitive information caused by plain text user account passwords potentially being stored in the browsers application command history by accessing browser history an attacker could exploit this vulne,"IBM Spectrum Protect Operations Center 8.1.12 and 8.1.13 could allow a local attacker to obtain sensitive information, caused by plain text user account passwords potentially being stored in the browser's application command history. By accessing browser history, an attacker could exploit this vulne",Use of Hard-coded Credentials
CVE-2022-38163,A Drag and Drop spoof vulnerability was discovered in F-Secure SAFE Browser for Android and iOS version 19.0 and below. Drag and drop operation by user on address bar could lead to a spoofing of the address bar.,Opera Browser,CWE-20,Improper Input Validation,Lack of proper validation of user input in the drag-and-drop operation on the address bar.,"Spoofing of the address bar, potentially leading to phishing attacks and other malicious activities.",2022-11-07T15:15:10.277,3.5,LOW,nvd,a drag and drop spoof vulnerability was discovered in fsecure safe browser for android and ios version 190 and below drag and drop operation by user on address bar could lead to a spoofing of the address bar,A Drag and Drop spoof vulnerability was discovered in F-Secure SAFE Browser for Android and iOS version 19.0 and below. Drag and drop operation by user on address bar could lead to a spoofing of the address bar.,Improper Input Validation
CVE-2022-38754,A potential vulnerability has been identified in Micro Focus Operations Bridge - Containerized. The vulnerability could be exploited by a malicious authenticated OBM (Operations Bridge Manager) user to run Java Scripts in the browser context of another OBM user. Please note: The vulnerability is onl,Opera Browser,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),A vulnerability allows a malicious authenticated OBM user to inject JavaScripts into the browser context of another OBM user.,"Execution of arbitrary JavaScript code in the context of another user's browser, potentially leading to session hijacking, data theft, or other malicious activities.",2022-12-08T16:15:11.717,8.0,HIGH,nvd,a potential vulnerability has been identified in micro focus operations bridge  containerized the vulnerability could be exploited by a malicious authenticated obm operations bridge manager user to run java scripts in the browser context of another obm user please note the vulnerability is onl,A potential vulnerability has been identified in Micro Focus Operations Bridge - Containerized. The vulnerability could be exploited by a malicious authenticated OBM (Operations Bridge Manager) user to run Java Scripts in the browser context of another OBM user. Please note: The vulnerability is onl,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2022-34469,"When a TLS Certificate error occurs on a domain protected by the HSTS header, the browser should not allow the user to bypass the certificate error. On Firefox for Android, the user was presented with the option to bypass the error; this could only have been done by the user explicitly. <br>*This bu",Opera Browser,CWE-295,Improper Certificate Validation,Firefox for Android allowed users to bypass TLS certificate errors even when the domain was protected by the HSTS header.,"Users could be tricked into visiting malicious websites impersonating legitimate sites, potentially leading to data breaches or malware infections.",2022-12-22T20:15:31.103,8.1,HIGH,nvd,when a tls certificate error occurs on a domain protected by the hsts header the browser should not allow the user to bypass the certificate error on firefox for android the user was presented with the option to bypass the error this could only have been done by the user explicitly brthis bu,"When a TLS Certificate error occurs on a domain protected by the HSTS header, the browser should not allow the user to bypass the certificate error. On Firefox for Android, the user was presented with the option to bypass the error; this could only have been done by the user explicitly. <br>*This bu",Improper Certificate Validation
CVE-2022-34478,"The <code>ms-msdt</code>, <code>search</code>, and <code>search-ms</code> protocols deliver content to Microsoft applications, bypassing the browser, when a user accepts a prompt. These applications have had known vulnerabilities, exploited in the wild (although we know of none exploited through Thu",Opera Browser,CWE-20,Improper Input Validation,"The ms-msdt, search, and search-ms protocols bypass the browser's security mechanisms when a user accepts a prompt, allowing malicious content to be delivered directly to vulnerable Microsoft applications.",Potential for arbitrary code execution or other attacks on the affected Microsoft applications.,2022-12-22T20:15:32.903,6.5,MEDIUM,nvd,the codemsmsdtcode codesearchcode and codesearchmscode protocols deliver content to microsoft applications bypassing the browser when a user accepts a prompt these applications have had known vulnerabilities exploited in the wild although we know of none exploited through thu,"The <code>ms-msdt</code>, <code>search</code>, and <code>search-ms</code> protocols deliver content to Microsoft applications, bypassing the browser, when a user accepts a prompt. These applications have had known vulnerabilities, exploited in the wild (although we know of none exploited through Thu",Improper Input Validation
CVE-2023-25653,"node-jose is a JavaScript implementation of the JSON Object Signing and Encryption (JOSE) for web browsers and node.js-based servers. Prior to version 2.2.0, when using the non-default ""fallback"" crypto back-end, ECC operations in `node-jose` can trigger a Denial-of-Service (DoS) condition, due to a",Opera Browser,CWE-400,Uncontrolled Resource Consumption,ECC operations in the 'fallback' crypto back-end of node-jose prior to version 2.2.0 can trigger a Denial-of-Service (DoS) condition.,Denial-of-Service (DoS),2023-02-16T19:15:14.650,7.5,HIGH,nvd,nodejose is a javascript implementation of the json object signing and encryption jose for web browsers and nodejsbased servers prior to version 220 when using the nondefault fallback crypto backend ecc operations in nodejose can trigger a denialofservice dos condition due to a,"node-jose is a JavaScript implementation of the JSON Object Signing and Encryption (JOSE) for web browsers and node.js-based servers. Prior to version 2.2.0, when using the non-default ""fallback"" crypto back-end, ECC operations in `node-jose` can trigger a Denial-of-Service (DoS) condition, due to a",Uncontrolled Resource Consumption
CVE-2021-27788,"HCL Verse is susceptible to a Cross Site Scripting (XSS) vulnerability.  By tricking a user into clicking a crafted URL, a remote unauthenticated attacker could execute script in a victim's web browser to perform operations as the victim and/or steal the victim's cookies, session tokens, or other se",Opera Browser,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),HCL Verse fails to properly neutralize user-supplied input before rendering it on a web page.,"A remote, unauthenticated attacker can execute arbitrary script in a victim's browser, potentially stealing session tokens, cookies, or performing actions on behalf of the victim.",2023-03-10T21:15:10.867,8.3,HIGH,nvd,hcl verse is susceptible to a cross site scripting xss vulnerability  by tricking a user into clicking a crafted url a remote unauthenticated attacker could execute script in a victims web browser to perform operations as the victim andor steal the victims cookies session tokens or other se,"HCL Verse is susceptible to a Cross Site Scripting (XSS) vulnerability.  By tricking a user into clicking a crafted URL, a remote unauthenticated attacker could execute script in a victim's web browser to perform operations as the victim and/or steal the victim's cookies, session tokens, or other se",Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')
CVE-2023-29003,"SvelteKit is a web development framework. The SvelteKit framework offers developers an option to create simple REST APIs. This is done by defining a `+server.js` file, containing endpoint handlers for different HTTP methods.

SvelteKit provides out-of-the-box cross-site request forgery (CSRF) protec",Opera Browser,CWE-352,Cross-Site Request Forgery (CSRF),Lack of sufficient CSRF protection in SvelteKit's built-in REST API functionality.,"Attackers could potentially perform unauthorized actions on behalf of authenticated users, such as modifying data or performing other unwanted operations.",2023-04-04T22:15:08.157,8.8,HIGH,nvd,"sveltekit is a web development framework the sveltekit framework offers developers an option to create simple rest apis this is done by defining a serverjs file containing endpoint handlers for different http methods

sveltekit provides outofthebox crosssite request forgery csrf protec","SvelteKit is a web development framework. The SvelteKit framework offers developers an option to create simple REST APIs. This is done by defining a `+server.js` file, containing endpoint handlers for different HTTP methods.

SvelteKit provides out-of-the-box cross-site request forgery (CSRF) protec",Cross-Site Request Forgery (CSRF)
